unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,status_notes_1,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district,year,month,month_name,day_of_week,hour,resolution_days
5166374,2015-10-07 08:25:57+00:00,2015-10-19 03:07:34+00:00,2015-10-19 03:07:34+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,10,Oct,Wednesday,8,11.778900462962962
5219970,2015-10-24 12:23:10+00:00,2015-12-03 03:51:50+00:00,2015-12-03 03:51:50+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,10,Oct,Saturday,12,39.64490740740741
6435816,2016-10-18 08:12:44+00:00,2016-11-03 08:53:04+00:00,2016-11-03 08:53:04+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,10,Oct,Tuesday,8,16.02800925925926
6617254,2016-12-11 03:54:46+00:00,2016-12-14 03:11:22+00:00,2016-12-14 03:11:22+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,12,Dec,Sunday,3,2.9698611111111113
947107,2011-08-24 12:15:15+00:00,2011-08-25 05:35:55+00:00,2011-08-25 05:35:55+00:00,Closed,Dpt Abandoned Vehicles - Gone On Arrival - Pco G85 8-25-11 @ 1221 Veh Attended And Moves Everyday,Dpt Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle - Pickuptruck,DPT Abandoned Vehicles - Gone on Arrival - pco g85 8-25-11 @ 1221 veh attended and moves everyday,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2011,8,Aug,Wednesday,12,0.7226851851851852
3442630,2014-03-10 11:14:33+00:00,2014-03-13 09:00:01+00:00,2014-03-13 09:00:01+00:00,Closed,Case Transferred - To Muni Psr 450163,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to Muni PSR 450163,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,3,Mar,Monday,11,2.906574074074074
3322523,2014-01-30 02:26:48+00:00,2014-01-30 03:15:19+00:00,2014-01-30 03:15:19+00:00,Closed,"Case Is Invalid - Invalid No Eform, No Contact Information",311 Supervisor Queue,Litter Receptacles,Litter_Receptacle_Request_New_Removal,"Case is Invalid - Invalid no eform, no contact information",Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,1,Jan,Thursday,2,0.03369212962962963
5646497,2016-03-08 07:48:07+00:00,2016-03-14 02:38:09+00:00,2016-03-14 02:38:09+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,3,Mar,Tuesday,7,5.78474537037037
9942046,2018-12-16 01:20:49+00:00,2018-12-17 05:50:04+00:00,2018-12-17 05:50:04+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,12,Dec,Sunday,1,1.1869791666666667
521911,2009-10-11 03:42:53+00:00,2009-10-11 03:59:32+00:00,2009-10-11 03:59:32+00:00,Closed,Case Is A Duplicate - See Sr# 521915,311 Service Request Queue,311 External Request,Damaged_Property,Case is a Duplicate - see sr# 521915,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,10,Oct,Sunday,3,0.0115625
480164,2009-08-03 09:37:37+00:00,2010-10-15 12:26:00+00:00,2010-10-15 12:26:00+00:00,Closed,Case Resolved - Done,Puc - Sewer - G,311 External Request,Damaged_Property,Case Resolved - done,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,8,Aug,Monday,9,438.11693287037036
8194077,2017-10-27 12:05:00+00:00,2017-10-27 07:45:58+00:00,2017-10-27 07:45:58+00:00,Closed,Case Resolved - Pickup Completed.,Recology_Abandoned,Litter Receptacles,Toters_Left_Out_24X7,Case Resolved - Pickup completed.,"667 O'FARRELL ST, SAN FRANCISCO, CA, 94109",0,None,"(37.785315, -122.41561)",Mobile/Open311,http://mobile311.sfgov.org/reports/8194077/photos,37.785315,-122.41561,,2017,10,Oct,Friday,12,0.0
10953719,2019-06-04 05:45:38+00:00,2019-06-07 09:03:03+00:00,2019-06-07 09:03:03+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,6,Jun,Tuesday,5,3.1370949074074073
101000245356,2024-06-17 12:45:28+00:00,2024-06-18 09:17:13+00:00,2024-06-18 09:17:13+00:00,Closed,"Case Resolved - We Have Reviewed Citation # 963154301 A Refund Is Owed. We Have Attached A Refund Form To This Email. Please Send This Fully Completed Form To:   Sfmta – Revenue Accounting   Attn: Citations Refund   11 South Van Ness Avenue   San Francisco, Ca 94103",Mta - Citations/Rpp,Citations Questions Comments,Citations_Questions_Comments,"Case Resolved - We have reviewed citation # 963154301 a refund is owed. We have attached a Refund form to this email. Please send this fully completed form to:   SFMTA – Revenue Accounting   Attn: Citations Refund   11 South Van Ness Avenue   San Francisco, CA 94103",Not associated with a specific address,,None,,Phone,,,,,2024,6,Jun,Monday,12,0.8553819444444445
4321928,2014-12-21 09:29:01+00:00,2014-12-24 10:37:26+00:00,2014-12-24 10:37:26+00:00,Closed,Case Transferred - To Psr# 466524,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - To PSR# 466524,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,12,Dec,Sunday,9,3.047511574074074
6136896,2016-07-29 10:50:41+00:00,2016-08-02 03:34:38+00:00,2016-08-02 03:34:38+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,7,Jul,Friday,10,3.6971875
9326276,2018-07-27 06:14:01+00:00,2020-03-06 05:32:17+00:00,2020-03-06 05:32:17+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,7,Jul,Friday,6,587.9710185185185
4790968,2015-06-01 11:18:14+00:00,2015-06-09 12:07:51+00:00,2015-06-09 12:07:51+00:00,Closed,Case Transferred - To Psr #476785,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #476785,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,6,Jun,Monday,11,8.034456018518519
3876410,2014-07-31 12:27:14+00:00,2014-08-05 04:03:00+00:00,2014-08-05 04:03:00+00:00,Closed,Case Transferred - To Psr #458220,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #458220,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,7,Jul,Thursday,12,4.649837962962963
5015265,2015-08-19 05:39:27+00:00,2015-08-31 01:13:28+00:00,2015-08-31 01:13:28+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,8,Aug,Wednesday,5,11.815289351851852
6666172,2016-12-27 03:18:21+00:00,2017-01-03 10:39:55+00:00,2017-01-03 10:39:55+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,12,Dec,Tuesday,3,7.306643518518518
5526592,2016-02-01 11:51:21+00:00,2016-02-04 10:32:03+00:00,2016-02-04 10:32:03+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,2,Feb,Monday,11,2.9449305555555556
4865825,2015-06-29 05:49:43+00:00,2015-07-02 10:39:42+00:00,2015-07-02 10:39:42+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,6,Jun,Monday,5,3.201377314814815
10468951,2019-02-09 11:55:54+00:00,2019-02-14 02:23:02+00:00,2019-02-14 02:23:02+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,2,Feb,Saturday,11,4.602175925925926
10425362,2019-01-30 08:25:00+00:00,2019-01-31 08:15:19+00:00,2019-01-31 08:15:19+00:00,Closed,Case Resolved - Outreach And Enforcement Incident Created.,Dpw Ops Queue,Litter Receptacles,Toters_Left_Out_24X7,Case Resolved - Outreach and Enforcement Incident created.,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2019,1,Jan,Wednesday,8,0.993275462962963
5565383,2016-02-13 04:02:53+00:00,2016-02-18 09:57:09+00:00,2016-02-18 09:57:09+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,2,Feb,Saturday,4,5.246018518518518
6120426,2016-07-25 05:25:47+00:00,2016-07-26 05:10:20+00:00,2016-07-26 05:10:20+00:00,Closed,Case Resolved,Dpw Ops Queue,Litter Receptacles,Add_Remove_Garbage_Can,Case Resolved,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,7,Jul,Monday,5,0.9892708333333333
101001177251,2024-12-16 01:14:59+00:00,2025-01-02 11:56:09+00:00,2025-01-02 11:56:09+00:00,Closed,Case Cancelled - Attempted To Call The Requesting Party.  No Answer On The Phone Number Provided.,Mta - Abandoned Vehicles Callback Requests,Parking Enforcement,Abandoned_Vehicle_Callback,Case Cancelled - attempted to call the requesting party.  No answer on the phone number provided.,Not associated with a specific address,,None,,Phone,,,,,2024,12,Dec,Monday,1,17.44525462962963
101001008588,2024-11-12 09:03:19+00:00,2024-11-12 10:50:43+00:00,2024-11-12 10:50:43+00:00,Closed,Case Resolved,Mta - Citations/Rpp Accounting,Citations Payment Status,Citations_Payment_Status,Case Resolved,Not associated with a specific address,,None,,Phone,,,,,2024,11,Nov,Tuesday,9,0.07458333333333333
101000813018,2024-10-05 01:28:16+00:00,2024-12-27 12:39:03+00:00,2024-12-27 12:39:03+00:00,Closed,Case Cancelled - Unable To Make Contact With The Requesting Party,Mta - Abandoned Vehicles Callback Requests,Parking Enforcement,Abandoned_Vehicle_Callback,Case Cancelled - Unable to make contact with the requesting party,Not associated with a specific address,,None,,Phone,,,,,2024,10,Oct,Saturday,1,83.46582175925926
101001208821,2024-12-23 09:20:30+00:00,2024-12-23 09:25:17+00:00,2024-12-23 09:25:17+00:00,Closed,Case Resolved,Mta - Citations/Rpp Accounting,Citations Payment Status,Citations_Payment_Status,Case Resolved,Not associated with a specific address,,None,,Phone,,,,,2024,12,Dec,Monday,9,0.003321759259259259
101001208897,2024-12-23 09:32:02+00:00,2024-12-31 11:41:52+00:00,2024-12-31 11:42:01+00:00,Closed,Case Resolved,Recology - Litter,Litter Receptacle Maintenance,Liner_Issue_Damaged_Missing,Case Resolved,"INTERSECTION BRYANT ST, 26TH ST, SAN FRANCISCO, CA 94110",,None,,Integrated Agency,,,,,2024,12,Dec,Monday,9,8.090162037037038
101001240390,2024-12-31 09:46:53+00:00,2025-01-02 11:09:35+00:00,2025-01-02 11:09:43+00:00,Closed,Case Resolved,Recology - Litter,Litter Receptacle Maintenance,Liner_Issue_Damaged_Missing,Case Resolved,"INTERSECTION LARKIN ST, FULTON ST, SAN FRANCISCO, CA 94102",,None,,Integrated Agency,,,,,2024,12,Dec,Tuesday,9,2.0574305555555554
101000853240,2024-10-13 03:02:11+00:00,2024-10-15 11:58:21+00:00,2024-10-15 11:58:29+00:00,Closed,Case Resolved,Recology - Litter,Litter Receptacle Maintenance,Liner_Issue_Damaged_Missing,Case Resolved,"INTERSECTION GROVE ST, VAN NESS AVE, SAN FRANCISCO, CA 94102",,None,,Integrated Agency,,,,,2024,10,Oct,Sunday,3,2.372337962962963
10572682,2019-03-07 08:41:48+00:00,2019-03-15 01:13:03+00:00,2019-03-15 01:13:03+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,3,Mar,Thursday,8,7.688368055555555
2026048,2013-02-17 09:33:47+00:00,2013-02-21 02:49:54+00:00,2013-02-21 02:49:54+00:00,Closed,Case Transferred - To Psr #427157,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #427157,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,2,Feb,Sunday,9,3.719525462962963
2985411,2013-10-25 08:36:15+00:00,2013-10-28 02:28:40+00:00,2013-10-28 02:28:40+00:00,Closed,Case Transferred - Transfer Psr 442213,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - transfer psr 442213,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,10,Oct,Friday,8,2.744733796296296
2470340,2013-06-10 09:18:23+00:00,2013-06-11 11:09:36+00:00,2013-06-11 11:09:36+00:00,Closed,Case Transferred - Psr # 433391,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - psr # 433391,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,6,Jun,Monday,9,1.0772337962962963
11197263,2019-07-29 04:01:44+00:00,2019-08-02 12:13:04+00:00,2019-08-02 12:13:04+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,7,Jul,Monday,4,4.3412037037037035
5200811,2015-10-18 04:54:56+00:00,2015-10-29 02:50:42+00:00,2015-10-29 02:50:42+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,10,Oct,Sunday,4,10.913726851851852
5715101,2016-03-30 04:08:49+00:00,2016-04-01 02:44:10+00:00,2016-04-01 02:44:10+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,3,Mar,Wednesday,4,1.9412152777777778
12053010,2020-02-07 01:20:11+00:00,2020-02-28 02:03:03+00:00,2020-02-28 02:03:03+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2020,2,Feb,Friday,1,21.02976851851852
1027356,2011-12-21 09:00:22+00:00,2011-12-27 05:07:38+00:00,2011-12-27 05:07:38+00:00,Closed,Dpt Abandoned Vehicles - Gone On Arrival - 12-27-11 @ 1245 # 285,Dpt Abandoned Vehicles Work Queue,Abandoned Vehicle,Ssp Abandoned Vehicles,DPT Abandoned Vehicles - Gone on Arrival - 12-27-11 @ 1245 # 285,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2011,12,Dec,Wednesday,9,5.83837962962963
3876362,2014-07-31 12:15:49+00:00,2014-08-05 04:08:39+00:00,2014-08-05 04:08:39+00:00,Closed,Case Transferred - To Psr #458223,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #458223,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,7,Jul,Thursday,12,4.661689814814815
3626836,2014-05-09 11:04:46+00:00,2014-05-12 03:34:26+00:00,2014-05-12 03:34:26+00:00,Closed,Case Transferred - To Psr #453679,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #453679,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,5,May,Friday,11,2.6872685185185183
8168995,2017-10-21 02:01:24+00:00,2020-03-06 05:32:03+00:00,2020-03-06 05:32:03+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,10,Oct,Saturday,2,867.1462847222223
3347231,2014-02-07 11:39:53+00:00,2014-02-12 09:29:13+00:00,2014-02-12 09:29:13+00:00,Closed,Case Transferred - To Psr #448420,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #448420,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,2,Feb,Friday,11,4.909259259259259
6364317,2016-09-29 11:29:43+00:00,2016-10-04 03:15:43+00:00,2016-10-04 03:15:43+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,9,Sep,Thursday,11,4.656944444444444
6342306,2016-09-23 09:05:54+00:00,2016-09-27 11:38:36+00:00,2016-09-27 11:38:36+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2016,9,Sep,Friday,9,4.106041666666667
5402660,2015-12-24 02:56:18+00:00,2015-12-28 11:08:22+00:00,2015-12-28 11:08:22+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,12,Dec,Thursday,2,4.341712962962963
101000661580,2024-09-06 06:57:28+00:00,2024-09-09 09:50:13+00:00,2024-09-09 09:50:13+00:00,Closed,Case Resolved - Please Call Sfmta For Further Assistance,Mta - Citations/Rpp,Citations Questions Comments,Citations_Questions_Comments,Case Resolved - Please call SFMTA for further assistance,Not associated with a specific address,,None,,Phone,,,,,2024,9,Sep,Friday,6,3.1199652777777778
4295574,2014-12-11 09:23:21+00:00,2014-12-17 11:20:14+00:00,2014-12-17 11:20:14+00:00,Closed,Case Transferred - Psr 466040,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - psr 466040,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,12,Dec,Thursday,9,6.081168981481482
4785725,2015-05-29 06:15:39+00:00,2015-06-08 08:37:31+00:00,2015-06-08 08:37:31+00:00,Closed,Case Transferred - To Psr #476686,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - to PSR #476686,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,5,May,Friday,6,10.09851851851852
4739047,2015-05-12 01:23:11+00:00,2015-05-15 11:17:48+00:00,2015-05-15 11:17:48+00:00,Closed,Case Transferred - Psr 475768,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - psr 475768,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,5,May,Tuesday,1,3.4129282407407406
8258987,2017-11-12 02:30:17+00:00,2020-03-06 05:31:12+00:00,2020-03-06 05:31:12+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,11,Nov,Sunday,2,845.1256365740741
9128381,2018-06-12 03:57:28+00:00,2020-03-06 05:31:58+00:00,2020-03-06 05:31:58+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,6,Jun,Tuesday,3,633.065625
3959753,2014-08-28 09:11:54+00:00,2014-09-03 07:56:06+00:00,2014-09-03 07:56:06+00:00,Closed,Case Transferred - Psr 459725,Ssp - Mta Feedback Queue,Muni Feedback,Muni  -,Case Transferred - psr 459725,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,8,Aug,Thursday,9,5.947361111111111
